Date,ABBV,BMY,GSK,JNJ,MRK,NVS,PFE
2022-06-03,142.97828674316406,73.50572967529297,41.43381881713867,172.8752899169922,87.27787780761719,85.40818786621094,51.8656120300293
2022-06-06,142.35653686523438,73.58396911621094,41.521114349365234,172.85568237304688,87.20993041992188,84.97692108154297,51.92410659790039
2022-06-07,144.89219665527344,74.894287109375,42.91775894165039,174.7567138671875,87.83119201660156,85.17817687988281,52.60654830932617
2022-06-08,144.9990692138672,74.49337005615234,42.8692626953125,173.718017578125,86.8604736328125,83.71189880371094,52.128841400146484
2022-06-09,141.28785705566406,74.29780578613281,41.74418640136719,170.21974182128906,85.42378997802734,82.78230285644531,50.48122787475586
2022-06-10,139.12136840820312,73.42749786376953,42.48130416870117,169.08303833007812,84.62779998779297,81.51728057861328,48.71662902832031
2022-06-13,135.44903564453125,71.95093536376953,41.22044372558594,167.3780059814453,82.5116195678711,79.0926513671875,46.70830154418945
2022-06-14,133.70028686523438,71.25665283203125,39.99837875366211,164.8106689453125,82.69757080078125,77.16636657714844,46.71804428100586
2022-06-15,134.15692138671875,71.40333557128906,40.687007904052734,166.57449340820312,82.82479095458984,77.97138214111328,47.29324722290039
2022-06-16,135.1867218017578,71.01219940185547,40.38633728027344,166.6626739501953,83.0792465209961,78.44097900390625,46.289085388183594
2022-06-17,134.3415069580078,72.13673400878906,40.0274772644043,166.05514526367188,82.81501770019531,77.68387603759766,45.36290740966797
2022-06-21,139.38368225097656,74.7769546508789,40.51242446899414,169.53379821777344,86.15227508544922,78.0959701538086,46.90328598022461
2022-06-22,143.35719299316406,74.85518646240234,40.70640563964844,172.20895385742188,87.25817108154297,78.11514282226562,47.839202880859375
2022-06-23,145.19334411621094,75.9699478149414,41.46291732788086,176.05020141601562,90.03759002685547,78.4505615234375,48.8336181640625
2022-06-24,148.00103759765625,77.21182250976562,42.37461471557617,178.62734985351562,91.14347839355469,81.29685974121094,50.295997619628906
2022-06-27,148.77825927734375,78.20924377441406,42.384315490722656,178.4607696533203,92.39619445800781,81.72811889648438,50.57872009277344
2022-06-28,148.14678955078125,76.95758056640625,42.04485321044922,173.3848419189453,89.92993927001953,80.66434478759766,49.389320373535156
2022-06-29,149.74978637695312,76.54688262939453,42.45220947265625,173.43385314941406,90.53670501708984,81.2393569946289,49.66230010986328
2022-06-30,148.79769897460938,75.8182373046875,42.21942901611328,173.94338989257812,89.22528839111328,81.00935363769531,51.114925384521484
