ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-04-14,14.060696924941311,11.683331668769881,17.745002581667325,14.060696924941311,14.060696924941311,0.7018464384881171,0.7018464384881171,0.7018464384881171,0.6303748478267686,0.6303748478267686,0.6303748478267686,0.07147159066134846,0.07147159066134846,0.07147159066134846,0.0,0.0,0.0,14.762543363429428
2004-04-15,14.061001901660086,11.823340227640276,17.689900505236118,14.061001901660086,14.061001901660086,0.6947130125649675,0.6947130125649675,0.6947130125649675,0.6237206475643996,0.6237206475643996,0.6237206475643996,0.07099236500056777,0.07099236500056777,0.07099236500056777,0.0,0.0,0.0,14.755714914225054
2004-04-16,14.061306878378861,11.596376554948689,17.870178037135112,14.061306878378861,14.061306878378861,0.7129832583108846,0.7129832583108846,0.7129832583108846,0.644211340839799,0.644211340839799,0.644211340839799,0.06877191747108558,0.06877191747108558,0.06877191747108558,0.0,0.0,0.0,14.774290136689746
2004-04-19,14.062221808535186,11.800096786204435,17.91618609949534,14.062221808535186,14.062221808535186,0.6654095670519957,0.6654095670519957,0.6654095670519957,0.6113980908410089,0.6113980908410089,0.6113980908410089,0.054011476210986634,0.054011476210986634,0.054011476210986634,0.0,0.0,0.0,14.727631375587181
2004-04-20,14.062526785253961,11.564101986239963,17.81887141539193,14.062526785253961,14.062526785253961,0.6558132562675864,0.6558132562675864,0.6558132562675864,0.6084948208271944,0.6084948208271944,0.6084948208271944,0.04731843544039184,0.04731843544039184,0.04731843544039184,0.0,0.0,0.0,14.718340041521548
2004-04-21,14.062831761972735,11.718589311030463,17.63122495438415,14.062831761972735,14.062831761972735,0.6706280405944524,0.6706280405944524,0.6706280405944524,0.6303748478267232,0.6303748478267232,0.6303748478267232,0.04025319276772921,0.04025319276772921,0.04025319276772921,0.0,0.0,0.0,14.733459802567188
2004-04-22,14.06313673869151,11.882218327193744,17.661762080163857,14.06313673869151,14.06313673869151,0.6568610867926695,0.6568610867926695,0.6568610867926695,0.6237206475629855,0.6237206475629855,0.6237206475629855,0.03314043922968409,0.03314043922968409,0.03314043922968409,0.0,0.0,0.0,14.71999782548418
2004-04-23,14.063441715410287,11.922306257226497,17.899157135235885,14.063441715410287,14.063441715410287,0.670516664521464,0.670516664521464,0.670516664521464,0.6442113408382655,0.6442113408382655,0.6442113408382655,0.026305323683198586,0.026305323683198586,0.026305323683198586,0.0,0.0,0.0,14.733958379931751
2004-04-26,14.06435664556661,11.705596796842427,17.68379941579595,14.06435664556661,14.06435664556661,0.6219633863458911,0.6219633863458911,0.6219633863458911,0.6113980908393383,0.6113980908393383,0.6113980908393383,0.010565295506552878,0.010565295506552878,0.010565295506552878,0.0,0.0,0.0,14.686320031912501
2004-04-27,14.064661622285385,11.709720224641739,17.43732268576702,14.064661622285385,14.064661622285385,0.6163329160878065,0.6163329160878065,0.6163329160878065,0.6084948208286459,0.6084948208286459,0.6084948208286459,0.007838095259160542,0.007838095259160542,0.007838095259160542,0.0,0.0,0.0,14.680994538373191
2004-04-28,14.06496659900416,11.655936213640473,17.665792683959783,14.06496659900416,14.06496659900416,0.6371360254540089,0.6371360254540089,0.6371360254540089,0.6303748478267405,0.6303748478267405,0.6303748478267405,0.006761177627268483,0.006761177627268483,0.006761177627268483,0.0,0.0,0.0,14.702102624458169
2004-04-29,14.065271575722935,11.777585735462715,17.663148827508667,14.065271575722935,14.065271575722935,0.6312318911890534,0.6312318911890534,0.6312318911890534,0.6237206475632984,0.6237206475632984,0.6237206475632984,0.007511243625755058,0.007511243625755058,0.007511243625755058,0.0,0.0,0.0,14.696503466911988
2004-04-30,14.06557655244171,11.887779297136163,17.697444633521933,14.06557655244171,14.06557655244171,0.6544309961796474,0.6544309961796474,0.6544309961796474,0.6442113408367319,0.6442113408367319,0.6442113408367319,0.010219655342915369,0.010219655342915369,0.010219655342915369,0.0,0.0,0.0,14.720007548621357
2004-05-03,14.066491482598034,11.536647625406692,17.77662128190304,14.066491482598034,14.066491482598034,0.6420579676490272,0.6420579676490272,0.6420579676490272,0.6113980908392341,0.6113980908392341,0.6113980908392341,0.03065987680979304,0.03065987680979304,0.03065987680979304,0.0,0.0,0.0,14.70854945024706
2004-05-04,14.066796459316809,11.67439677868535,17.6213401905175,14.066796459316809,14.066796459316809,0.6499996904751645,0.6499996904751645,0.6499996904751645,0.6084948208280173,0.6084948208280173,0.6084948208280173,0.04150486964714725,0.04150486964714725,0.04150486964714725,0.0,0.0,0.0,14.716796149791973
2004-05-05,14.067101436035584,11.909251735644302,17.595667865911956,14.067101436035584,14.067101436035584,0.6845725412193148,0.6845725412193148,0.6845725412193148,0.6303748478267581,0.6303748478267581,0.6303748478267581,0.0541976933925567,0.0541976933925567,0.0541976933925567,0.0,0.0,0.0,14.751673977254898
2004-05-06,14.06740641275436,11.8263145518064,17.787286119973764,14.06740641275436,14.06740641275436,0.6922826786460802,0.6922826786460802,0.6922826786460802,0.623720647563921,0.623720647563921,0.623720647563921,0.06856203108215932,0.06856203108215932,0.06856203108215932,0.0,0.0,0.0,14.75968909140044
2004-05-07,14.067711389473134,11.684174099070287,17.86110945716469,14.067711389473134,14.067711389473134,0.7285869363340697,0.7285869363340697,0.7285869363340697,0.644211340838421,0.644211340838421,0.644211340838421,0.08437559549564862,0.08437559549564862,0.08437559549564862,0.0,0.0,0.0,14.796298325807204
2004-05-10,14.068626319629459,11.880203465644867,18.081701375736568,14.068626319629459,14.068626319629459,0.749101552735044,0.749101552735044,0.749101552735044,0.6113980908407748,0.6113980908407748,0.6113980908407748,0.13770346189426919,0.13770346189426919,0.13770346189426919,0.0,0.0,0.0,14.817727872364504
2004-05-11,14.068931296348234,11.815442918614888,17.828831724176865,14.068931296348234,14.068931296348234,0.7648488498844523,0.7648488498844523,0.7648488498844523,0.6084948208273886,0.6084948208273886,0.6084948208273886,0.15635402905706378,0.15635402905706378,0.15635402905706378,0.0,0.0,0.0,14.833780146232687
2004-05-12,14.069236273067009,11.735113802149467,17.982851537621457,14.069236273067009,14.069236273067009,0.8052221497385735,0.8052221497385735,0.8052221497385735,0.6303748478267757,0.6303748478267757,0.6303748478267757,0.174847301911798,0.174847301911798,0.174847301911798,0.0,0.0,0.0,14.874458422805583
